segment_index,time_hours,start_time_hours,end_time_hours,stage,dominant_emotion,bizarreness_score,lucidity_probability,generation_mode,llm_trigger_type,llm_latency_ms,template_bank,ach,serotonin,ne,cortisol,narrative,scene_description,active_memory_ids
86a25ebe-56f9-4da2-85e6-7f1a4f28021b,6.458333,6.458333,6.466667,N2,melancholic,0.45,,TEMPLATE,,,n2_melancholic_01,0.4331,0.2724,0.2824,0.5258,"I revisit quiet environments tied to old routines, where conversations are incomplete and people fade before we reconnect; the tone is reflective and heavy, with gentle sadness layered over everyday details that feel just out of reach but emotionally significant.",A melancholic dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
32d9e47f-ffa9-43fe-b164-9c084eed36a2,6.466667,6.466667,6.475,N2,joyful,0.45,,TEMPLATE,,,n2_any_01,0.4416,0.3144,0.2979,0.4863,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A joyful dreamscape at N2 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
a959cbd6-d5e3-41fa-aba9-a4117c220dcf,6.475,6.475,6.483333,N2,melancholic,0.45,,TEMPLATE,,,n2_melancholic_01,0.4419,0.3047,0.3186,0.5066,"I revisit quiet environments tied to old routines, where conversations are incomplete and people fade before we reconnect; the tone is reflective and heavy, with gentle sadness layered over everyday details that feel just out of reach but emotionally significant.",A melancholic dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
ce746bdc-77f8-4bed-85c7-b99603dfc717,6.483333,6.483333,6.491667,N2,anxious,0.45,,TEMPLATE,,,n2_any_01,0.481,0.2868,0.2559,0.5326,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
d18be06b-e17e-4736-a572-455129e19212,6.491667,6.491667,6.5,N2,melancholic,0.45,,TEMPLATE,,,n2_melancholic_01,0.4264,0.2758,0.2568,0.5479,"I revisit quiet environments tied to old routines, where conversations are incomplete and people fade before we reconnect; the tone is reflective and heavy, with gentle sadness layered over everyday details that feel just out of reach but emotionally significant.",A melancholic dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
d4f14470-3e25-4a46-b53c-34db56474a75,6.5,6.5,6.508333,N2,fearful,0.45,,TEMPLATE,,,n2_any_01,0.4596,0.2848,0.3067,0.5113,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A fearful dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
3c20ff0a-9684-43c5-b27f-c6b5736c259c,6.508333,6.508333,6.516667,N2,anxious,0.45,,TEMPLATE,,,n2_anxious_01,0.4621,0.2666,0.295,0.552,"The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small inconsistencies, but every answer introduces another mismatch that pulls me onward. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
4a9b8906-f2e1-4d4d-98a2-4173ff0039b7,6.516667,6.516667,6.525,N2,anxious,0.45,,TEMPLATE,,,n2_any_01,0.4367,0.2528,0.3023,0.5657,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
713ee190-92de-484a-a405-e095f29f4c37,6.525,6.525,6.533333,N2,serene,0.45,,TEMPLATE,,,n2_serene_01,0.4238,0.2877,0.247,0.5463,"A calm narrative unfolds through still air, soft light, and unhurried movement, with scenes transitioning like slow breaths; nothing demands urgency, and the dream's continuity feels dependable, allowing me to drift through familiar spaces without cognitive strain. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A serene dreamscape at N2 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
d12d577d-41e0-45c0-be0b-d3bc8e9d0d4f,6.533333,6.533333,6.541667,N2,fearful,0.45,,TEMPLATE,,,n2_fearful_01,0.4707,0.2986,0.2954,0.537,"A low-threat dread pervades familiar places, with open doors, delayed footsteps, and messages that arrive too late; the dream never erupts, yet each scene carries a sharpened edge, making routine actions feel dangerous even when nothing explicitly attacks me. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A fearful dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
cd3bb538-b4e7-444b-a297-0fb56beadad4,6.541667,6.541667,6.55,N2,anxious,0.45,,TEMPLATE,,,n2_anxious_01,0.4096,0.2761,0.2868,0.5263,"The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small inconsistencies, but every answer introduces another mismatch that pulls me onward. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
9d9ced39-0ac2-48f6-8c17-e6ba318c918c,6.55,6.55,6.558333,N2,fearful,0.45,,TEMPLATE,,,n2_any_01,0.4434,0.2889,0.2457,0.5302,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A fearful dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
86c60d03-9c86-4f18-9ff3-31e93e19335d,6.558333,6.558333,6.566667,N2,anxious,0.45,,TEMPLATE,,,n2_anxious_01,0.4767,0.3037,0.2837,0.5114,"The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small inconsistencies, but every answer introduces another mismatch that pulls me onward. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
e03dc4eb-ee8d-4d3c-88c4-157b04f96885,6.566667,6.566667,6.575,N2,anxious,0.45,,TEMPLATE,,,n2_any_01,0.4416,0.296,0.331,0.5699,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
dfdb4cc6-1e7e-461d-9835-c90758aeb7cb,6.575,6.575,6.583333,N2,curious,0.45,,TEMPLATE,,,n2_curious_01,0.4243,0.2666,0.2829,0.5729,"Each location presents a puzzle disguised as routine detail, such as symbols on train maps, altered room layouts, or renamed objects; I follow these anomalies from scene to scene, noticing how the dream preserves structure while quietly reshaping the rules underneath.",A curious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
1a1f0783-8199-4ee6-a376-d478f24380cb,6.583333,6.583333,6.591667,N2,joyful,0.45,,TEMPLATE,,,n2_joyful_01,0.448,0.2884,0.2676,0.6049,"The dream offers bright, coherent moments across streets, rooms, and gatherings where each interaction feels welcoming and lightly magical; colors are richer than waking life, and even ordinary gestures carry quiet delight that accumulates into a sustained positive mood. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A joyful dreamscape at N2 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
809f8cf0-7a26-4317-8a5b-912aae2aae0c,6.591667,6.591667,6.6,N2,serene,0.45,,TEMPLATE,,,n2_any_01,0.4417,0.2641,0.2879,0.5862,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A serene dreamscape at N2 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
2280daed-f55b-411d-9dc6-cdd993c9cba4,6.6,6.6,6.608333,N2,anxious,0.45,,TEMPLATE,,,n2_anxious_01,0.4386,0.2667,0.2716,0.5744,"The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small inconsistencies, but every answer introduces another mismatch that pulls me onward. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
