segment_index,time_hours,start_time_hours,end_time_hours,stage,dominant_emotion,bizarreness_score,lucidity_probability,generation_mode,llm_trigger_type,llm_latency_ms,llm_fallback_reason,template_bank,ach,serotonin,ne,cortisol,narrative,scene_description,active_memory_ids
313a2491-36ce-4728-bdb5-36a65fdfea7c,0.0,0.0,0.008333,N1,fearful,0.363,0.0,TEMPLATE,,,,n1_fearful_01,0.479,0.2969,0.3097,0.3655,"The boundary of wakefulness fractures into abrupt flashes of threat: a voice near my ear,.",A fearful dreamscape at N1 depth.,
1f490fb0-3cb6-46af-88ba-a84c0942c5e7,6.483333,6.483333,6.491667,N2,joyful,0.483,0.0,TEMPLATE,,,,n2_joyful_01,0.4345,0.2573,0.2728,0.5215,"The dream offers bright, coherent moments across streets, rooms, and gatherings where each interaction feels welcoming and lightly magical; colors are richer than waking life, and even ordinary gestures carry quiet delight that accumulates into.",A joyful dreamscape at N2 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
d15f645d-d8d7-4d04-8309-39e8a17f722e,6.491667,6.491667,6.5,N2,anxious,0.516,0.0,TEMPLATE,,,,n2_any_01,0.4604,0.2791,0.2701,0.4812,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
50528b58-db2a-4fa9-914d-930d40ccbb9f,6.5,6.5,6.508333,N2,anxious,0.475,0.0,TEMPLATE,,,,n2_anxious_01,0.478,0.3092,0.3223,0.4937,"The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small inconsistencies, but every answer introduces another mismatch that.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
351677fa-8778-4c91-be64-f936a12945a3,6.508333,6.508333,6.516667,N2,anxious,0.599,0.0,LLM,NREM_BIZARRENESS,3547.0,,,0.4801,0.2929,0.2561,0.5262,"You stand late in the shadowy school corridor, remembering falling from your childhood home. The air hums with anxious whispers as a silent chaser looms behind you, breathing down your neck. You are running through","Scene: A flickering room where gravity reverses and the walls breathe, creating an unsettling loop of anxious motion.",mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
0ee2219b-d695-4f6b-8efb-1f2233d1dcf7,6.516667,6.516667,6.525,N2,fearful,0.557,0.0,LLM,NREM_BIZARRENESS,3300.0,,,0.459,0.2899,0.281,0.5186,"Running late in the school corridor, I fall down endless steps while being chased. The walls breathe cold air as I scream for help. My childhood home feels miles away. Being late drives fear deep","A dimly lit corridor stretches endlessly, its walls breathing slowly in the darkness of a fearful sleepless journey.",mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
8c98a53c-cf28-4d7c-bdfc-ab37fb1010f0,6.525,6.525,6.533333,N2,anxious,0.495,0.0,TEMPLATE,,,,n2_any_01,0.4416,0.2855,0.2701,0.5564,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
3ae5f66b-0265-4a22-89e3-3b579a0b9b06,6.533333,6.533333,6.541667,N2,anxious,0.492,0.0,TEMPLATE,,,,n2_anxious_01,0.4269,0.2147,0.2831,0.5423,"The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small inconsistencies, but every answer introduces another mismatch that.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
49e9e79c-1820-4855-bf28-87a8d2b58f5d,6.541667,6.541667,6.55,N2,curious,0.504,0.0,TEMPLATE,,,,n2_any_01,0.446,0.2636,0.2496,0.5605,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable.",A curious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
bf8db3b4-7ff1-4c62-841d-949164a2194d,6.55,6.55,6.558333,N2,serene,0.51,0.0,TEMPLATE,,,,n2_serene_01,0.4242,0.2727,0.3002,0.6009,"A calm narrative unfolds through still air, soft light, and unhurried movement, with scenes transitioning like slow breaths; nothing demands urgency, and the dream's continuity feels dependable, allowing me to drift through familiar spaces without.",A serene dreamscape at N2 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
4f42edb1-95f5-468e-a925-7f67216f478c,6.558333,6.558333,6.566667,N2,joyful,0.494,0.0,TEMPLATE,,,,n2_any_01,0.4628,0.2466,0.2977,0.5653,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable.",A joyful dreamscape at N2 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
acf2cf0e-e9b6-42ef-a1be-825b6395de17,6.566667,6.566667,6.575,N2,anxious,0.504,0.0,TEMPLATE,,,,n2_anxious_01,0.4803,0.2556,0.3073,0.6005,"The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small inconsistencies, but every answer introduces another mismatch that.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
1aad5544-f046-463f-82e2-635c382b34a7,6.575,6.575,6.583333,N2,curious,0.508,0.0,TEMPLATE,,,,n2_curious_01,0.4464,0.2633,0.2649,0.552,"Each location presents a puzzle disguised as routine detail, such as symbols on train maps, altered room layouts, or renamed objects; I follow these anomalies from scene to scene, noticing how the dream preserves structure.",A curious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
a8261704-8d90-4136-8a96-3f2685d8772e,6.583333,6.583333,6.591667,N2,fearful,0.501,0.0,TEMPLATE,,,,n2_any_01,0.4291,0.2976,0.2465,0.5616,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable.",A fearful dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
6a9c75ee-3797-4e78-af7b-7be57f4c13a5,6.591667,6.591667,6.6,N2,melancholic,0.515,0.0,TEMPLATE,,,,n2_melancholic_01,0.4628,0.2669,0.2521,0.595,"I revisit quiet environments tied to old routines, where conversations are incomplete and people fade before we reconnect; the tone is reflective and heavy, with gentle sadness layered over everyday details that feel just out.",A melancholic dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
730026d1-ec7a-42cd-8f32-8ef7acd44065,6.6,6.6,6.608333,N2,fearful,0.523,0.0,TEMPLATE,,,,n2_fearful_01,0.4361,0.2673,0.2935,0.5743,"A low-threat dread pervades familiar places, with open doors, delayed footsteps, and messages that arrive too late; the dream never erupts, yet each scene carries a sharpened edge, making routine actions feel dangerous even when.",A fearful dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
05c20c7f-94b2-4247-8697-9f72ede90e05,6.608333,6.608333,6.616667,N2,fearful,0.501,0.0,TEMPLATE,,,,n2_any_01,0.4299,0.2967,0.2918,0.5926,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable.",A fearful dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
93e44b18-9b50-4b6f-9b47-849042bd0d5d,6.616667,6.616667,6.625,N2,fearful,0.485,0.0,TEMPLATE,,,,n2_fearful_01,0.4252,0.2705,0.2838,0.5923,"A low-threat dread pervades familiar places, with open doors, delayed footsteps, and messages that arrive too late; the dream never erupts, yet each scene carries a sharpened edge, making routine actions feel dangerous even when.",A fearful dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
83640eb6-48f3-4b2b-95ae-107a122448e2,6.625,6.625,6.633333,N2,anxious,0.568,0.0,LLM,NREM_BIZARRENESS,1661.0,,,0.4846,0.2814,0.2711,0.5421,"I was late for school; the corridor stretched endlessly. Falling from a great height woke me before I could be chased. Childhood home memories flickered—stairs groaned, but I wasn't there anymore. Anxiety tightened my chest",(no_think Scene description generator,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
d624a196-cdba-4daf-8e88-ed9ce11cda8f,6.633333,6.633333,6.641667,N2,anxious,0.548,0.0,TEMPLATE,,,,n2_any_01,0.4424,0.2937,0.2876,0.5754,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
63355741-8644-41d6-b551-49717ea98efd,6.641667,6.641667,6.65,N2,anxious,0.539,0.0,TEMPLATE,,,,n2_anxious_01,0.4468,0.2466,0.2657,0.6124,"The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small inconsistencies, but every answer introduces another mismatch that.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
2ef1c650-a5fc-4b19-94dc-6d8ca9713787,6.65,6.65,6.658333,N2,melancholic,0.533,0.0,TEMPLATE,,,,n2_any_01,0.4272,0.2748,0.2784,0.5656,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable.",A melancholic dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
7c5a129f-a0be-4107-b6ab-992f0045d27e,6.658333,6.658333,6.666667,N2,melancholic,0.511,0.0,TEMPLATE,,,,n2_melancholic_01,0.4597,0.2654,0.3034,0.6008,"I revisit quiet environments tied to old routines, where conversations are incomplete and people fade before we reconnect; the tone is reflective and heavy, with gentle sadness layered over everyday details that feel just out.",A melancholic dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
2923e509-3103-47a4-bd5c-c48ea442e2de,6.666667,6.666667,6.675,N2,melancholic,0.545,0.0,TEMPLATE,,,,n2_any_01,0.453,0.2793,0.242,0.6269,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable.",A melancholic dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
929f5f24-b80b-4c75-b17e-f3d5b27e2cce,6.675,6.675,6.683333,N2,serene,0.548,0.0,TEMPLATE,,,,n2_serene_01,0.4642,0.2725,0.2704,0.6322,"A calm narrative unfolds through still air, soft light, and unhurried movement, with scenes transitioning like slow breaths; nothing demands urgency, and the dream's continuity feels dependable, allowing me to drift through familiar spaces without.",A serene dreamscape at N2 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
4864d7d2-d083-46d4-9c76-62237371a1d5,6.683333,6.683333,6.691667,N2,anxious,0.485,0.0,TEMPLATE,,,,n2_any_01,0.4583,0.2737,0.2509,0.602,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
de441cbf-7e81-4dc0-bbda-a1e9814317c5,6.691667,6.691667,6.7,N2,melancholic,0.463,0.0,TEMPLATE,,,,n2_melancholic_01,0.4515,0.2598,0.2709,0.634,"I revisit quiet environments tied to old routines, where conversations are incomplete and people fade before we reconnect; the tone is reflective and heavy, with gentle sadness layered over everyday details that feel just out.",A melancholic dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
